YEAR,speciesID,cohortNum,cohortID,density,dbh,basal_diameter,height,total_biomass,agb,lai,mort,fec,rgr,gpp,
2027,2,21,2018,0.000285219491789,0.067041241228,0.067051914665,9.39579063837,18.9565717051,12.4246566456,1.8,2.532272769e-05,0.0267788257095,0.000263885413005,0.00425285163822,
2027,2,22,2019,0.000316186051736,0.0596641829205,0.0596778539755,8.57577354466,13.8690001693,9.0521022721,1.8,2.46944997035e-05,0.0155472881282,0.000292852367036,0.00425285163822,
2027,2,23,2020,0.000330936800302,0.0523909927219,0.0524092163642,7.72243093791,9.77785213293,6.34904061056,1.8,2.42985181403e-05,0.00883018075227,0.000328657889679,0.00425285163822,
2027,2,24,2021,0.000369119947433,0.045171148465,0.0451967656232,6.82902624168,6.55843969193,4.23078768245,1.8,2.43314409552e-05,0.00484920393619,0.000374385856456,0.00425285163822,
2027,2,25,2022,0.000387168061551,0.0380263371432,0.0380649080619,5.89739807365,4.1255392681,2.63867293892,1.8,2.5191799152e-05,0.00254937589682,0.000434571265983,0.00425285163822,
2027,2,26,2023,0.000400106694018,0.0311955061517,0.0312580619358,4.96112051378,2.42602324194,1.53442726713,1.8,2.75350570503e-05,0.0012921601688,0.000513922735426,0.00425285163822,
2027,2,27,2024,0.000436655354826,0.0246304614499,0.024742633823,4.01960092167,1.29623918469,0.807445884531,1.8,3.24956612141e-05,0.000616233160867,0.00062355070139,0.00425285163822,
2027,2,28,2025,0.000460521285454,0.018347382631,0.0185747230845,3.08543541271,0.605606410011,0.369133360503,1.8,4.18421118013e-05,0.000268297175678,0.000782412585521,0.00425285163822,
2027,2,29,2026,0.000531947425646,0.0122961734364,0.0127870949617,2.16918378546,0.229037373264,0.135072103535,1.8,5.81804321613e-05,9.98311760725e-05,0.0010298301782,0.00425285163822,
2027,3,0,0,0.000162680009887,0.264304550736,0.264308309248,17.200580112,525.221560883,353.110848108,1.8,5.37146273597e-05,219.241058778,8.09982507475e-05,0.00425285163822,
2027,3,1,0,0.000276921684844,0.342656366071,0.342660729183,17.6824324286,917.290130126,618.432308866,1.8,6.74972968741e-05,291.499954963,6.31871742107e-05,0.00425285163822,
2027,3,2,0,3.34715501326e-05,0.63804848453,0.638056067269,17.9902217191,3383.1246435,2290.88442541,1.8,0.000127344162259,549.917583775,3.27641730215e-05,0.00425285163822,
2027,3,3,0,8.74115204548e-05,0.239888079297,0.239891710337,16.9340971203,424.823619892,285.25814188,1.8,4.96500519509e-05,196.040666044,8.85508580103e-05,0.00425285163822,
2027,3,4,2001,9.76623909815e-05,0.23126952197,0.231273118317,16.8201684315,391.870606582,262.999645634,1.8,4.82441091025e-05,187.725931776,9.15471887194e-05,0.00425285163822,
2027,3,5,2002,0.000113984850153,0.222386336665,0.222389903984,16.6899843212,359.270020025,240.986482022,1.8,4.68113646373e-05,179.049190893,9.48519293446e-05,0.00425285163822,
2027,3,6,2003,0.000130933858201,0.213553594595,0.213557140711,16.5462999329,328.233191768,220.036855494,1.8,4.54036821256e-05,170.261715291,9.8387593842e-05,0.00425285163822,
2027,3,7,2004,0.00016352562028,0.204685779168,0.204689312759,16.3861894224,298.462439151,199.949792177,1.8,4.40078789365e-05,161.184328498,0.000102231575427,0.00425285163822,
2027,3,8,2005,0.000188168364772,0.195777549375,0.195781080547,16.2075912376,269.964834255,180.730136438,1.8,4.26238693669e-05,151.640977807,0.000106453875082,0.00425285163822,
2027,3,9,2006,0.000205968983792,0.187088334709,0.187091874898,16.0143588081,243.535824852,162.914049934,1.8,4.12919663565e-05,141.649749276,0.000111014354431,0.00425285163822,
2027,3,10,2007,0.000229895564621,0.178492134531,0.178495696559,15.8027045474,218.726844037,146.198605315,1.8,3.99924595673e-05,130.682623962,0.000116097334081,0.00425285163822,
2027,3,11,2008,0.000241910373016,0.169941234009,0.169944832793,15.5697874456,195.375955955,130.474387206,1.8,3.87182997775e-05,118.116580813,0.000121933203357,0.00425285163822,
2027,3,12,2009,0.000272888454858,0.161249200826,0.161252855305,15.3077080094,173.004720668,115.41925247,1.8,3.74426868343e-05,102.954613336,0.000128984343232,0.00425285163822,
2027,3,13,2010,0.000282169229821,0.152443456184,0.152447189902,15.0133673183,151.752616544,101.127338384,1.8,3.61712715073e-05,84.7228175721,0.000137683632596,0.00425285163822,
2027,3,14,2011,0.000322180169878,0.143392483919,0.143396328619,14.677261497,131.398076544,87.4500734447,1.8,3.48872600953e-05,63.7098945788,0.000148586642349,0.00425285163822,
2027,3,15,2012,0.000351659305571,0.133934208383,0.133938209512,14.2855501229,111.749236142,74.2595043651,1.8,3.35713178739e-05,42.1008555056,0.000162028911659,0.00425285163822,
2027,3,16,2013,0.00038032542131,0.124372716586,0.124376930491,13.8426104273,93.577472883,62.0741132704,1.8,3.22692980116e-05,24.3811927611,0.000177169802309,0.00425285163822,
2027,3,17,2014,0.000420909815687,0.114736696992,0.11474119986,13.3427674897,76.9886469155,50.9646823315,1.8,3.09877567546e-05,12.5708250392,0.000193516687866,0.00425285163822,
2027,3,18,2015,0.000460591325785,0.105118312331,0.105123206885,12.78391869,62.1560265235,41.0465839102,1.8,2.97418480426e-05,5.97382540929,0.000211097691385,0.00425285163822,
2027,3,19,2016,0.000494695566753,0.0957354194295,0.0957408381441,12.1742067596,49.3412711991,32.4931224932,1.8,2.85625965762e-05,2.73511901108,0.000230220544175,0.00425285163822,
2027,3,20,2017,0.000552781615961,0.0866023660627,0.086608494058,11.512365487,38.4234904988,25.2210873889,1.8,2.74563317682e-05,1.2300507579,0.00025174915152,0.00425285163822,
2027,3,21,2018,0.000619085953562,0.0776378776723,0.0776449945732,10.7896941786,29.177934604,19.0781583747,1.8,2.64249531724e-05,0.543933164444,0.000276952236109,0.00425285163822,
2027,3,22,2019,0.000720359386078,0.0686934827513,0.0687020509839,9.98846363233,21.3731897251,13.9082287329,1.8,2.54818567316e-05,0.233529955125,0.000307814291261,0.00425285163822,
2027,3,23,2020,0.000798916644491,0.0599193993774,0.0599301607475,9.11612108121,15.0518105654,9.73668173446,1.8,2.47122553821e-05,0.0983924107621,0.000346034441728,0.00425285163822,
2027,3,24,2021,0.000945876700271,0.05125687059,0.0512711736661,8.16188909615,10.0508386366,6.45229702636,1.8,2.42670876271e-05,0.0401611205856,0.000395146840089,0.00425285163822,
2027,3,25,2022,0.00105415771101,0.0427429216793,0.0427634066571,7.12455626598,6.26486746818,3.98150620499,1.8,2.4501222345e-05,0.0157454580262,0.000460366389475,0.00425285163822,
2027,3,26,2023,0.00115164473812,0.034666574189,0.0346985559686,6.04042349448,3.62631243324,2.27404468458,1.8,2.60946455388e-05,0.0060232058504,0.000547433525983,0.00425285163822,
2027,3,27,2024,0.00131756059013,0.0269728499219,0.027029211177,4.90936344522,1.88603194434,1.16092929733,1.8,3.03282047946e-05,0.00218252314451,0.000669884223989,0.00425285163822,
2027,3,28,2025,0.00144818607903,0.0197148529394,0.0198320189776,3.75082672903,0.842508761568,0.504696799451,1.8,3.94092935359e-05,0.000724821500065,0.000851435770704,0.00425285163822,
2027,3,29,2026,0.001728521431,0.0128660385906,0.0131644242038,2.58624130664,0.294880818982,0.169275218772,1.8,5.67827765709e-05,0.00020429336896,0.00114258560323,0.00425285163822,
2028,1,0,0,0.000167445422963,0.206792600151,0.206794470114,19.262662078,347.156423243,233.754937983,1.8,4.43381774787e-05,4.08820408185,8.68382302466e-05,0.00470622248568,
2028,1,1,0,0.000285166530065,0.287621451003,0.28762277307,22.8140543016,795.091160349,536.915130876,1.8,5.77032496987e-05,62.001936232,6.17213295908e-05,0.00470622248568,
